X,Y,KKOD,TEXT,TEXTTYP
2063270.61134152,8469117.95772632,1,Strand,O
2062597.24359081,8467797.9982461,71,Käringön,O
2064236.6085934,8465784.65226383,52,Klykskär,O
2064191.36539673,8464956.35179267,52,Högkullen,O
2064111.04052474,8468546.4788432,1,Ekbacken,O
2063955.81156561,8467822.66198623,52,Stor-Navarskäret,O
2065617.05008692,8468899.18041264,1,Kalvhaga,O
2065006.36641113,8466839.28207409,52,Tallören,O
2065803.07360272,8466159.14105092,71,Fåröhällan,O
2065382.81874042,8470666.57623823,52,Bengtsäng,O
2066609.09549325,8467854.63484219,2,Bjurön,O
2066303.71417449,8465215.46677445,52,Orrören,O
2067886.6620642,8465652.09619204,53,Norrön,O
2043347.29964371,8463388.33518513,1,Lill-Karö Kil,O
2042459.32310742,8462049.46861725,1,Roparören,O
2042558.38166373,8461654.85514574,1,Lönnholmen,O
2043869.86125136,8464094.93594673,53,Karön,O
2044528.68800132,8465143.53708259,182,Söderbysundet,O
2044377.41052901,8462144.51265851,52,Rovön,O
2045620.50090802,8463953.89657572,1,Gubbören,O
2046619.78357157,8463565.35871011,182,Gränsöfjärden,O
2046654.84873923,8461216.87763513,192,Ornöviken,O
2047092.05285267,8463949.42203273,1,Gränsön,O
2047366.92660595,8461925.63289629,52,Ornön,O
2046872.59360235,8465366.41613448,2,Vittenstorpen,O
2048599.5208178,8462782.6662934,1,Mamrelund,O
2049584.24673287,8461655.39527803,1,Sandvik,O
2049828.96785843,8463786.07382696,2,Snuggsund,O
2050653.54595437,8460866.93788938,1,Åkersberg,O
2052587.14142354,8464349.28714357,52,Olaskär,O
2051989.57957453,8463990.674226,182,Rackfjärden,O
2053122.99646108,8460651.68604189,1,Asplund,O
2052597.86928309,8463008.75949692,53,Brudskäret,O
2053604.12985283,8461470.51169674,1,Örarna,O
2052983.83928392,8459583.61480365,1,Tallarna,O
2053045.9140341,8462110.23434141,182,Gjusgrund,O
2054110.20758996,8462934.47909858,192,Trångsundet,O
2054862.48495373,8463913.3700208,3,Klyxen,O
2054733.7767048,8460408.05921069,1,Skarpslätt,O
2054326.65718121,8462703.20275711,1,Lagerlund,O
2055367.93158434,8460837.58377018,1,Sjöruddu,O
2055978.25438596,8459322.39104331,3,Långalma,O
2055326.63516328,8461975.05710258,2,Stenalma,O
2057031.08915834,8462564.40172141,52,Haltenskär,O
2057383.35907428,8461976.44979105,182,Långalmsfjärden,O
2058699.32211543,8460669.22632861,2,Lösholmen,O
2058358.2335857,8462478.17914895,52,Fetskär,O
2059805.74508821,8464334.79498007,193,Norrfjärden,O
2060620.22590054,8463997.55585588,1,Solvik,O
2060825.20534809,8462459.89792692,54,Tögen,O
2061386.14110226,8463817.54666238,1,Tögskaten,O
2061135.77431792,8459939.34581167,1,Boruddu,O
2061144.71902639,8459009.46405981,1,Marieberg,O
2061550.09104444,8463488.32647794,52,Svartnöskäret,O
2062733.29326346,8460639.8416885,1,Sjölund,O
2062355.46567281,8462063.03047612,1,Ersholmen,O
2063323.43281714,8463359.32334171,52,Långörarna,O
2063148.70443443,8460081.03092532,1,Norrstrand,O
2064080.73878078,8463978.96057354,52,Djuphaga,O
2063383.8785145,8461292.59339392,1,Sunnanbo,O
2069507.7554833,8462063.4995016,52,Björkholmen,O
2069456.80876267,8459914.22141952,71,Hummelgården,O
2070764.63638426,8460350.1681998,1,Erikshäll,O
2070705.76197465,8457857.54992582,52,Dyngeraderna,O
2071716.48622792,8461120.69038299,54,Sladdarön,O
2071901.38941964,8457287.09096175,52,Norrskäret,O
2073339.19398757,8458370.02082834,52,Skatudden,O
2073642.88997998,8457499.53337644,71,Tolvöregrundet,O
2072855.57931262,8460045.06713396,192,Söderfjärden,O
2074186.28820554,8460563.15228779,52,Bockön,O
2074496.37703383,8463462.09111776,1,Gloudden,O
2074278.20406258,8461323.60784093,1,Björknäs,O
2074553.83124507,8462592.24366584,1,Stendalen,O
2074613.81433863,8462272.01470092,53,Nötskäret,O
2075575.52884725,8459165.86354262,52,Notskäret,O
2076175.04766476,8463414.52105735,1,Tjockudden,O
2075071.30580508,8458240.76250096,52,Kallskäret,O
2076420.56968338,8457688.82301576,52,Bockudden,O
2077549.12742635,8459106.67784759,2,Ormön,O
2077480.54175848,8460474.92270872,54,Ormön,O
2078271.80356093,8463307.98860615,51,Malgrund,O
2044993.44388087,8459394.4552221,1,Gammelhus,O
2044032.47940913,8453878.13024604,182,Kanikebolssjön,O
2044442.55978668,8454190.26700233,1,Kanikebol,O
2045887.78584911,8459920.03106354,51,Salsten,O
2046555.53690126,8458549.4554165,52,Krutudden,O
2045958.29741229,8460266.80985527,52,Gräsörarna,O
2046690.50936754,8455748.44591131,3,Boda,O
2047491.32120001,8457088.27382987,195,Östhammarsfjärden,O
2048485.46650506,8459015.08255905,1,Skian,O
2049542.82625624,8460521.82983473,1,Västeräng,O
2049743.73398218,8453927.04617434,1,Koxut,O
2051420.80775962,8460370.89747437,2,Norrgårda,O
2051510.64259037,8453617.0052036,52,Frebbenholmen,O
2051176.76331845,8458796.94913713,3,Björnäs,O
2052243.26203675,8456596.87610639,3,Hummeldal,O
2051481.38437083,8454803.94040657,1,Fagervik,O
2051783.81506681,8454575.99297871,1,Brunnsvik,O
2053129.57626435,8457333.0113729,1,Karlsvärd,O
2054189.96589603,8455699.10092157,1,Örsberg,O
2054267.82214281,8453627.26899615,1,Söderö-Kulla,O
2054419.20857144,8453320.14642016,1,Sjöbacken,O
2054360.83694275,8458119.6104624,1,Ängsbacken,O
2055894.86520589,8454614.12821987,1,Lorensberg,O
2055934.22858547,8453994.16852159,1,Strömsberg,O
2056437.96067323,8457257.56557859,1,Storvreten,O
2056048.45371264,8453215.36287634,1,Grangärd,O
2057141.2964994,8457602.01164469,1,Kråknäs,O
2057924.03794506,8455111.94420141,1,Högalund,O
2057599.91016449,8458093.89975973,2,Gärden,O
2058345.33884366,8457581.99753766,1,Vargmyren,O
2058701.4152432,8456045.19653181,182,Stor-Vikar,O
2059393.36175829,8453774.92994921,1,Vikarudden,O
2059887.20971,8458311.11903572,1,Bol,O
2060126.08795754,8455139.00931223,1,Rörvik,O
2061114.29922788,8454222.64476982,1,Lövnäs,O
2063066.00611916,8457632.89866715,1,Mosselund,O
2078185.91156124,8450726.62205721,52,Skollskäret,O
2083810.53015882,8455567.56106604,52,Rundklubb,O
2083590.88869496,8456581.66615521,52,Tistronören,O
2078104.170127,8457158.20349826,52,Enholmen,O
2080845.1847364,8457169.69941605,54,Vässarön,O
2082310.26038374,8457727.46682596,52,Slåttskäret,O
2079340.70887779,8459212.13239753,52,Korsskäret,O
2081566.99897092,8459132.76690319,52,Gjusklubben,O
2080342.80160021,8459515.24996153,52,Kumlet,O
2080022.17189658,8460250.46042002,52,Pracksbådan,O
2083911.22410406,8460322.98165826,53,Garpen,O
2081971.92957774,8460484.18967913,52,Västerskäret,O
2078699.24827639,8460945.78712944,51,Malgrundet,O
2077944.09333173,8461382.08550496,52,Skrevudden,O
2079265.01533867,8461362.21904667,193,Stregelsundet,O
2080264.35017711,8462300.23790963,52,Skogsskäret,O
2083900.40438759,8462120.61920525,52,Portarna,O
2082077.34773383,8462830.31226365,53,Bodskäret,O
2068541.57817832,8450504.25743033,1,Högalund,O
2067514.24435748,8453214.63383846,1,Vreta,O
2064448.96896847,8454305.56128015,1,Ruddun,O
2067037.6987607,8454705.02605931,1,Gångartorp,O
2069692.10372592,8454651.59283337,1,Rönningen,O
2068407.82740295,8455380.52986689,52,Byrriln,O
2065668.05628671,8455668.91015257,182,Hälltalssjön,O
2068897.21233701,8457659.55180951,194,Ängsfjärden,O
2067168.08941559,8458110.76179577,2,Malmplatsen,O
2064303.85120621,8458827.63463619,3,Nolsterbystrand,O
2067889.08980665,8458980.53145025,51,Kråkören,O
2066406.22569453,8459370.53819976,52,Skansen,O
2066546.91012466,8459755.10129608,52,Skansören,O
2065543.74780106,8459981.46996583,52,Hovön,O
2066851.8942199,8460077.16863345,52,Bergskäret,O
2064873.84383216,8460907.79653156,1,Udden,O
2066747.11253801,8461170.0250664,52,Hamnholmen,O
2064977.44598975,8461900.44491312,54,Alnön,O
2064920.82967336,8462827.66421648,1,Marielund,O
2068221.282798,8463116.02587381,52,Jungfruören,O
2066182.57236295,8463245.62496377,51,Alnösten,O
2069646.30685695,8463584.64462063,51,Måsören,O
2068203.79770785,8464370.58203732,53,Fårön,O
2064760.96178702,8464588.77350099,52,Högören,O
2097312.37520607,8462149.7432959,52,Väster-Svartkubben,O
2098865.40059065,8462270.51165024,52,Öster-Svartkubben,O
2103148.69708393,8462483.33571314,52,Understens-Viten,O
2086047.72192906,8457000.57111391,52,Svartkubbarna,O
2085814.76612477,8458577.98769939,52,Norra Rödberget,O
2087813.32019541,8460867.86057971,51,Fågelhällorna,O
2086481.80435058,8462852.25116953,52,Vässö-Viten,O
2064220.94876233,8451414.87596281,1,Skarphägnaden,O
2070147.39189236,8451167.24482037,1,Elinslund,O
2071554.9612662,8451899.78076078,1,Hamnen,O
2068676.75851186,8452367.2430134,2,Boda,O
2071107.60078095,8452308.29270221,1,Sundsäng,O
2071575.76152355,8453135.66693479,2,Vaden,O
2071870.48573509,8453958.14826295,2,Vadören,O
2071251.01295402,8454441.36957986,1,Häradsudden,O
2069879.78139117,8455161.30395155,1,Ytterskär,O
2069978.12960531,8455844.54147474,1,Tolvör,O
2070707.19567311,8455803.84229058,2,Sundsveden,O
2071685.00201902,8456497.05515677,52,Hamnholmen,O
2067930.39632411,8457185.85655368,3,Lackevik,O
2072536.03615108,8449923.60956872,51,Rödgötören,O
2076770.64835767,8450047.66021929,193,Fälösundet,O
2074534.78895033,8450007.36059252,54,Fälön,O
2072629.61265149,8450903.72135318,192,Bodasundet,O
2073708.03912823,8450952.99169608,52,Ängsholmen,O
2077132.13282288,8451273.71838054,52,Holmskäret,O
2073982.46868757,8451621.32940206,52,Långören,O
2077472.97389547,8452387.26292237,52,Storskäret,O
2074308.04900425,8452783.02353311,52,Tomasaskären,O
2072689.03677494,8453528.96669415,194,Kasfjärden,O
2072445.6199777,8454792.01847232,52,Inre-Kvistadgranören,O
2075302.21089967,8455098.9758453,52,Yttre-Kvistadgranören,O
2073797.80060574,8455757.9742597,52,Höggrundet,O
2072538.50404337,8456670.5280623,52,Grundskäret,O
2073912.54921805,8457030.5242873,52,Tolvörsgrunden,O
2076076.79412207,8456987.91607469,52,Klubben,O
2051923.05086761,8448491.61633943,82,Kanalen,O
2047912.87969703,8448763.06283099,2,Sandika Södra,O
2052899.35299343,8448910.44202544,52,Härsäng,O
2049128.75833699,8450351.15225999,2,Sjögärde,O
2050865.63104478,8450773.3115016,54,Sandikaön,O
2049180.79779132,8451410.62141862,2,Notvallen,O
2051144.13522291,8452241.07907547,1,Sveden,O
2053113.76505831,8453205.39100449,192,Kullasundet,O
2051555.69698251,8455619.73752121,1,Nyvret,O
2050764.5209206,8457888.00354814,2,Färgärd,O
2061747.23285311,8447648.25802973,1,Stensberg,O
2061014.82362764,8448453.31084469,1,Hästhagen,O
2063142.63349768,8448383.77087703,52,Brännskären,O
2061167.86273565,8449404.18600427,192,Orrsundet,O
2062710.79670777,8449955.85458035,52,Fäholmen,O
2062328.68050111,8451069.25088155,1,Solbacken,O
2061281.51144963,8451752.06451612,1,Nyäng,O
2062892.70609082,8452137.56611302,1,Haga,O
2063028.62934348,8452567.49823736,3,Yttersby,O
2063282.9658393,8453894.73960487,2,Mälby,O
2061682.99766168,8455140.52957199,1,Gustavsberg,O
2062730.12207498,8456211.53547172,3,Nolsterby,O
2047822.35135506,8446858.09205394,1,Lövnäs,O
2045863.25190655,8447154.18413627,1,Moryan,O
2048705.5686695,8447832.30453456,1,Nyhem,O
2046360.99406522,8447984.20328042,1,Skräddartorp,O
2040605.51087564,8448730.3221855,52,Aläng,O
2043023.7136566,8448747.29665842,3,Marka,O
2042396.88456386,8449504.10485113,1,Västergården,O
2047979.41627022,8449047.5544283,1,Järnlund,O
2047199.67867607,8450007.72814454,1,Ärtgärd,O
2045340.52432083,8451045.42861193,1,Norrsved,O
2046886.15783099,8451101.48509724,1,Söderäng,O
2042646.01075081,8451794.05425278,182,Markasjön,O
2043787.70530063,8452180.69672364,1,Haganäs,O
2042963.83889781,8452604.25365075,1,Hanneberg,O
2046089.93256337,8452690.43261313,2,Sandika Övre,O
2048256.35503578,8453053.94997368,3,Sandika,O
2048172.07987263,8453736.57241991,1,Gröndal,O
2046389.35684076,8454744.81207726,1,Johannelund,O
2048837.11939763,8455175.81208947,2,Sandika Norra,O
2040834.20566662,8456289.09644418,1,Lugnet,O
2048355.55838309,8456279.10775054,1,Somra,O
2040608.47326642,8456833.75074265,1,Ekegärd,O
2046010.80427409,8457577.25098623,7,Östhammar,O
2058911.88218595,8446200.67407688,3,Västerbyn,O
2053430.26675906,8447463.64245202,55,Fagerön,O
2059014.92998116,8447816.29867854,1,Kvarngärdet,O
2056404.30639469,8447957.32356009,51,Korsören,O
2058178.57345673,8448555.45734725,1,Bromsäng,O
2055918.22436338,8449358.39336278,194,Hunsaren,O
2058869.64527496,8449805.63884153,82,Tuskösundet,O
2057000.9683241,8450539.78718356,1,Gruvskäret,O
2053964.86829745,8450900.61281538,54,Länsö,O
2055652.21604651,8450986.36415238,52,Långören,O
2059709.55434951,8451063.56521749,1,Marieberg,O
2058077.40748306,8451086.09504521,1,Stacklötarna,O
2056266.88094135,8451200.20122455,51,Skötören,O
2059952.95739864,8451707.96795764,1,Hugos,O
2055176.44682654,8452352.66407246,2,Djupmyren,O
2058319.84721443,8452825.86849737,3,Tuskö,O
2058955.31425631,8454597.81903534,1,Karlsro,O
2057422.64418808,8454776.46983346,1,Solle,O
2055611.21766378,8456137.98691193,2,Svartnö,O
2057439.58276388,8456450.23461074,1,Vikarhägnaden,O
2063243.51691002,8447856.90198984,2,Sandvik,O
2063825.29612529,8447415.07382083,1,Höganäs,O
2063711.19409897,8445675.97163372,1,Ekdalen,O
2063811.31444889,8445196.0440602,1,Högalund,O
2064704.63097885,8449983.58230645,3,Älvsnäs,O
2064740.20932007,8446335.43015937,1,Lövnäs,O
2065448.65991245,8445516.99593214,52,Laduskär,O
2066804.61413281,8448046.68932292,52,Norrgrynnorna,O
2066313.26037788,8449125.27832892,52,Kungrör,O
2067022.86562103,8447427.09608895,52,Solören,O
2067830.58591953,8449268.76770508,1,Lotsholmen,O
2068040.35824004,8445791.6262021,1,Strömsäng,O
2068537.9937926,8446572.55139938,1,Sundsäng,O
2069400.41987429,8445955.22586037,1,Mossamyren,O
2069784.99909383,8450039.55962675,52,Holmskaten,O
2069902.8686181,8448173.99606065,194,Raggaröfjärden,O
2071056.53244913,8449618.26353722,51,Kalkgrynnan,O
2070956.55009008,8445886.90430572,1,Hasvik,O
2070785.21526903,8445436.55359404,1,Strömsvik,O
2071971.76117777,8445734.86131999,52,Ryssberget,O
2071967.7611064,8444883.99804465,1,Ekensberg,O
2073059.4120948,8446028.90654394,51,Ryttarna,O
2073404.79297278,8447438.50780864,52,Skian,O
2072615.38258683,8438386.41376178,53,Medholmen,O
2067535.97860857,8438668.71310613,51,Byttan,O
2070300.03537983,8439230.83725949,52,Askholmen,O
2064409.80881216,8439595.35752709,53,Torsholmen,O
2063237.07433693,8440210.93695668,51,Bredören,O
2067145.70620476,8440253.60537982,51,Herr-Persgrundet,O
2062914.63836569,8441115.34374758,52,Storskär,O
2068319.03081355,8441252.03157556,53,Storskäret,O
2066579.2400582,8441248.91552424,52,Skian,O
2064537.15107513,8441742.61794771,52,Klubben,O
2071280.82910227,8441423.61689092,52,Stor-Daskaren,O
2073902.68385449,8441378.04774997,52,Granskär,O
2065384.80367219,8441827.67535955,52,Näsudden,O
2063217.79707105,8442759.40436472,1,Södergården,O
2069211.15974296,8442656.67648847,53,Friskäret,O
2071067.2571035,8442645.59137072,52,Långören,O
2064163.16884094,8443009.49510924,52,Träsket,O
2066177.94206502,8443162.18936482,194,Österfjärden,O
2063648.19964169,8443331.59529833,3,Österbyn,O
2073608.59772695,8442905.05955327,192,Slätöströmmen,O
2072955.52500178,8443468.19245999,52,Näsudden,O
2067684.14951205,8443954.14425485,52,Betskäret,O
2062770.59811751,8444316.9225911,1,Norrgården,O
2066122.96764781,8444235.85755177,52,Träsörarna,O
2073278.1993897,8444482.02464261,52,Näsudden,O
2069392.43744623,8444755.39096977,55,Raggarön,O
2048049.92069293,8437062.71601364,1,Häcklinge,O
2049576.58457836,8446258.59345591,2,Löten,O
2049203.36982429,8438109.18851366,3,Söderharg,O
2049653.02447321,8442294.61400312,1,Högbergsvreten,O
2049712.84905343,8440802.72830778,1,Karlberg,O
2050343.03887821,8440090.20858333,2,Nerhammaren,O
2050119.26577694,8445434.56689639,1,Hyttan,O
2050784.49106915,8444513.19525133,192,Dragsfjärden,O
2052221.97830988,8445097.26176093,192,Mjölkfjärden,O
2052681.34412327,8442634.05153999,52,Draget,O
2051916.35848182,8437778.64105991,1,Träsket,O
2052704.5765397,8445579.87847953,1,Fagerön,O
2053810.34351145,8438593.15972305,2,Nybol,O
2054133.79537794,8439979.13486139,51,Kogrundet,O
2053776.73562775,8441233.16105009,52,Kåvaren,O
2054804.67936961,8443125.29440429,52,Ånön,O
2055287.69345455,8442073.98069705,52,Länsöholmen,O
2055955.42398557,8445393.89535756,192,Söderhäll,O
2055598.61583088,8444764.03558187,52,Älgsholmen,O
2056172.96268682,8438039.65688441,5,Hargshamn,O
2056520.38382565,8443468.12066237,51,Klubben,O
2055874.91966366,8439808.34044055,194,Hargsviken,O
2056616.62664513,8442420.44383659,51,Utterören,O
2057365.89256938,8444513.96505434,52,Svedjeskär,O
2056510.5062135,8440505.37885579,52,Nötskär,O
2057304.63733466,8438685.20475798,52,Glöten,O
2058007.23271248,8441957.77120209,1,Värlingsby,O
2058651.16986408,8444415.38090898,52,Bergskär,O
2058817.48836375,8443094.10788643,1,Norrhägnaden,O
2058292.21109341,8445175.60908518,52,Långskäret,O
2058731.13325898,8439807.34254275,1,Luntegärd,O
2059227.14665776,8438890.40379567,51,Enören,O
2058951.06869747,8438195.29746177,52,Häggören,O
2059743.91617959,8443544.29293716,52,Sundskär,O
2059783.79127821,8441339.92202921,55,Värlingsö,O
2060544.23590224,8439147.94311124,52,Kalvskär,O
2060819.16360631,8441500.94622497,52,Träsket,O
2061434.10381042,8444199.11922723,1,Lunda,O
2060828.50291854,8437230.31319318,53,Granön,O
2061215.49752628,8435746.12735372,71,Långöskär,O
2061786.77648053,8442969.36348555,193,Tvärnösundet,O
2061760.72425148,8437984.38954189,52,Gullskär,O
2062221.77814033,8445968.44325391,55,Tvärnö,O
2068961.18528798,8436227.39876579,52,Galten,O
2070599.10646591,8436415.2164755,51,Suggan,O
2062832.28621581,8436966.45454265,51,Prästhällarna,O
2064761.77875175,8436733.74324752,52,Själgrynnorna,O
2072786.72288646,8436320.63783022,51,Grisarna,O
2066927.12582495,8437887.15985387,195,Galtfjärden,O
2064146.3987984,8438342.89241442,52,Storören,O
2063018.92713944,8438845.15048492,52,Alören,O
2041109.47603239,8434718.88783793,52,Finnkyrka,O
2040370.68474064,8440113.25077592,1,Illersättra,O
2041366.27879265,8437551.27090968,1,Ringboda,O
2041339.61073956,8430739.54151854,52,Upplandsleden,O
2042410.51029865,8444428.44497838,1,Backas,O
2043223.23399784,8445058.64168269,2,Löhammar,O
2042467.80224033,8441728.78739341,1,Amsterdam,O
2043284.85290943,8442230.48071036,183,Löhammarsjön,O
2042430.58866611,8431776.71113061,1,Gisslarändan,O
2044460.12832915,8438883.85355492,82,Gullströmsån,O
2044775.68295944,8440554.09995873,1,Kvarntorp,O
2043862.3893705,8434068.9522796,1,Långboda,O
2045240.56814743,8443575.44949573,1,Mon,O
2044317.10011629,8438674.74492463,1,Prästsvedjan,O
2045379.27396412,8436702.26110564,1,Vindsviken,O
2045398.06099883,8433482.77377374,1,Hemskogen,O
